Dosya,Yöntem,Entropy,Kontrast (Std),Renk Canlılığı,Kenar Yoğunluğu,Ort. Parlaklık,PSNR (dB),SSIM,İşlem Süresi (ms)
0066_1_0.08.jpg,CLAHE (LAB),7.0132,49.8338,8.2352,28.2807,160.2203,20.1398,0.8452,117.31
0066_1_0.08.jpg,"MSRCR (σ=[15,80,250])",5.9972,78.5031,5.9314,29.7831,150.4303,17.9402,0.7696,2186.85
0071_0.8_0.2.jpg,DCP (Dark Channel Prior),7.7608,69.1897,67.2724,94.9773,106.0557,18.5861,0.9022,105.9
0071_0.8_0.2.jpg,CLAHE (LAB),7.6457,61.049,22.6604,116.7811,139.3293,16.756,0.8119,132.8
0071_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",7.0301,98.179,44.5719,162.5893,129.3865,15.9704,0.6556,2219.35
0076_0.8_0.2.jpg,DCP (Dark Channel Prior),7.1801,50.4007,28.3014,92.3347,68.7189,18.5395,0.9278,77.0
0076_0.8_0.2.jpg,CLAHE (LAB),7.6135,53.0657,12.8282,134.3696,128.728,14.7155,0.7802,99.92
0076_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",6.9611,92.5655,36.8382,228.6712,122.6156,12.3983,0.5537,2456.86
0073_0.8_0.16.jpg,DCP (Dark Channel Prior),7.4757,71.8941,66.5933,52.6265,93.8057,16.5333,0.7052,97.91
0073_0.8_0.16.jpg,CLAHE (LAB),7.411,66.0665,20.0997,78.9009,140.4665,14.6746,0.6077,103.32
0073_0.8_0.16.jpg,"MSRCR (σ=[15,80,250])",6.6475,101.6059,39.7594,104.6008,135.2114,15.8698,0.6805,2354.73
0070_0.9_0.12.jpg,DCP (Dark Channel Prior),7.6742,53.4823,123.4197,73.5421,115.7968,16.0191,0.8563,134.87
0070_0.9_0.12.jpg,CLAHE (LAB),7.4476,50.1669,47.4375,92.6216,155.5879,18.4621,0.8276,138.7
0070_0.9_0.12.jpg,"MSRCR (σ=[15,80,250])",7.0057,88.8439,52.3695,116.045,138.6134,16.0503,0.6769,2645.92
0076_1_0.16.jpg,DCP (Dark Channel Prior),7.235,55.8604,30.3727,99.2248,74.1817,19.8895,0.9419,34.5
0076_1_0.16.jpg,CLAHE (LAB),7.6315,57.054,14.1578,142.6297,133.692,14.0554,0.7547,2.86
0076_1_0.16.jpg,"MSRCR (σ=[15,80,250])",6.9513,92.5052,36.6008,228.2817,122.6792,12.3812,0.5541,1688.85
0079_0.8_0.12.jpg,DCP (Dark Channel Prior),7.4899,49.7395,22.7796,61.9542,80.8129,13.7196,0.8431,56.84
0079_0.8_0.12.jpg,CLAHE (LAB),7.7457,58.0406,10.0203,106.934,143.0118,14.8946,0.7832,4.41
0079_0.8_0.12.jpg,"MSRCR (σ=[15,80,250])",6.8051,92.5907,26.7209,150.0102,137.4604,14.9073,0.678,1718.53
0082_0.85_0.16.jpg,DCP (Dark Channel Prior),7.5382,50.1353,85.88,61.8288,111.2952,18.5438,0.8493,27.65
0082_0.85_0.16.jpg,CLAHE (LAB),7.2805,42.9859,24.8374,66.994,153.2331,16.9785,0.8447,3.09
0082_0.85_0.16.jpg,"MSRCR (σ=[15,80,250])",7.2158,75.0372,45.9866,99.2366,141.4771,16.3187,0.7018,1605.97
0075_0.8_0.2.jpg,DCP (Dark Channel Prior),7.4824,52.5975,25.9515,91.6127,88.6324,14.0183,0.8694,160.88
0075_0.8_0.2.jpg,CLAHE (LAB),7.7045,57.2384,12.8261,113.099,141.3502,19.4396,0.8762,116.1
0075_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",6.8409,89.3177,37.7848,162.0899,131.877,15.6818,0.6473,3893.48
0068_1_0.16.jpg,DCP (Dark Channel Prior),7.6981,59.9862,93.8744,72.925,96.7311,18.0511,0.8883,147.31
0068_1_0.16.jpg,CLAHE (LAB),7.6376,55.993,42.8635,95.3667,144.1308,15.9274,0.7866,110.05
0068_1_0.16.jpg,"MSRCR (σ=[15,80,250])",7.3401,84.37,62.9525,142.7436,135.9254,14.8112,0.6968,4267.23
0074_0.8_0.2.jpg,DCP (Dark Channel Prior),7.2477,47.1962,103.4815,44.9838,74.1573,17.7836,0.8065,129.95
0074_0.8_0.2.jpg,CLAHE (LAB),7.4167,48.0915,52.9922,64.8446,127.5776,14.2328,0.6935,111.73
0074_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",7.5617,85.9337,73.3983,112.0192,126.2166,12.8162,0.5643,4315.74
0081_0.8_0.2.jpg,DCP (Dark Channel Prior),7.61,68.0097,81.3235,75.5237,139.213,15.728,0.7961,71.55
0081_0.8_0.2.jpg,CLAHE (LAB),7.1804,57.2559,19.2464,83.954,169.0557,22.3323,0.8827,5.67
0081_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",7.0276,89.0912,38.6654,132.5271,136.0447,13.2124,0.5882,2254.97
0077_0.8_0.2.jpg,DCP (Dark Channel Prior),7.4088,52.9134,103.3862,43.9048,76.4912,18.2602,0.8366,109.62
0077_0.8_0.2.jpg,CLAHE (LAB),7.4109,48.3095,44.7618,52.6171,127.5962,15.3087,0.727,7.94
0077_0.8_0.2.jpg,"MSRCR (σ=[15,80,250])",6.9329,86.8879,50.0887,83.2206,131.5596,12.6817,0.6259,3129.23
